"","metadata.my_sims","metadata.target_market_size","metadata.r","metadata.s","metadata.u","metadata.nm","metadata.rationality","metadata.visit_change","metadata.mean_daily_visitors","metadata.playground","metadata.tutoring","metadata.coworking","metadata.cafe","metadata.party","metadata.workshop","metadata.camp","metadata.merchandise","metadata.r.membership_cost","metadata.r.playground_credits","metadata.r.tutoring_credits","metadata.r.cowowrking_credits","metadata.r.cafe_credits","metadata.r.party_credits","metadata.r.workshop_credits","metadata.r.camp_credits","metadata.r.merchandise_credits","metadata.s.membership_cost","metadata.s.playground_credits","metadata.s.tutoring_credits","metadata.s.cowowrking_credits","metadata.s.cafe_credits","metadata.s.party_credits","metadata.s.workshop_credits","metadata.s.camp_credits","metadata.s.merchandise_credits","metadata.u.membership_cost","metadata.u.playground_credits","metadata.u.tutoring_credits","metadata.u.cowowrking_credits","metadata.u.cafe_credits","metadata.u.party_credits","metadata.u.workshop_credits","metadata.u.camp_credits","metadata.u.merchandise_credits","dxsxbar.y","dxsxbar.visit_prob","dxsxbar.visits","dxsxbar.playground_lambda","dxsxbar.tutoring_lambda","dxsxbar.coworking_lambda","dxsxbar.cafe_lambda","dxsxbar.party_lambda","dxsxbar.workshop_lambda","dxsxbar.camp_lambda","dxsxbar.merchandise_lambda","dxsxbar.spent","dxsxbar.playground_credits","dxsxbar.tutoring_credits","dxsxbar.coworking_credits","dxsxbar.cafe_credits","dxsxbar.party_credits","dxsxbar.workshop_credits","dxsxbar.camp_credits","dxsxbar.merchandise_credits","dxsxbar.savings","dxsxbar.r","dxsxbar.s","dxsxbar.u","dxsxbar.nm","dxssd.y","dxssd.visit_prob","dxssd.visits","dxssd.playground_lambda","dxssd.tutoring_lambda","dxssd.coworking_lambda","dxssd.cafe_lambda","dxssd.party_lambda","dxssd.workshop_lambda","dxssd.camp_lambda","dxssd.merchandise_lambda","dxssd.spent","dxssd.playground_credits","dxssd.tutoring_credits","dxssd.coworking_credits","dxssd.cafe_credits","dxssd.party_credits","dxssd.workshop_credits","dxssd.camp_credits","dxssd.merchandise_credits","dxssd.savings","dxssd.r","dxssd.s","dxssd.u","dxssd.nm","dxsk.y","dxsk.visit_prob","dxsk.visits","dxsk.playground_lambda","dxsk.tutoring_lambda","dxsk.coworking_lambda","dxsk.cafe_lambda","dxsk.party_lambda","dxsk.workshop_lambda","dxsk.camp_lambda","dxsk.merchandise_lambda","dxsk.spent","dxsk.playground_credits","dxsk.tutoring_credits","dxsk.coworking_credits","dxsk.cafe_credits","dxsk.party_credits","dxsk.workshop_credits","dxsk.camp_credits","dxsk.merchandise_credits","dxsk.savings","dxsk.r","dxsk.s","dxsk.u","dxsk.nm","dxssk.y","dxssk.visit_prob","dxssk.visits","dxssk.playground_lambda","dxssk.tutoring_lambda","dxssk.coworking_lambda","dxssk.cafe_lambda","dxssk.party_lambda","dxssk.workshop_lambda","dxssk.camp_lambda","dxssk.merchandise_lambda","dxssk.spent","dxssk.playground_credits","dxssk.tutoring_credits","dxssk.coworking_credits","dxssk.cafe_credits","dxssk.party_credits","dxssk.workshop_credits","dxssk.camp_credits","dxssk.merchandise_credits","dxssk.savings","dxssk.r","dxssk.s","dxssk.u","dxssk.nm","custyp.PWT","custyp.SAHP","custyp.WFHP","memtyp.nm","memtyp.r","memtyp.s","memtyp.u","vis.0","vis.1","vis.2","vis.3","vis.4","vis.5","vis.6","vis.7","vis.8","vis.9","vis.10","vis.11","vis.12","vis.13"
"11",11,19941,0.2,0.4,0.2,-0.1,0.6,1.015,28,10.0505050505051,39.0909090909091,13.0808080808081,5.36363636363636,221.212121212121,41.8181818181818,197.727272727273,9.41414141414142,30808,2338,24,2066,255,1,4,3,2,788,116,9,25,69,1,1,1,0,2376,39,60,20,23,1,1,2,1,11,0.498833590551311,0.513715460608796,4.98865592892974,1.00441555112835,5.01731623440665,1.00248966775219,0.00136604866187271,0.00136829272478067,0.00136991505597386,0.00137229373490041,8240.49773701105,610.473982592081,3.64358949811033,527.547775533784,71.4917415466535,0.362619728198185,1.15535830700567,0.908229276365278,0.545860287849155,61.7744654812505,0.684962837076352,0.204199933918627,0.0449672245821534,0.0658700044228676,11,0.288233449571273,0.76000510812052,2.91397311647482,0.584187396032473,2.93203212480072,0.585945541637521,0.000798173872010354,0.000797442183230788,0.000797185143705965,0.000797497048488597,13524.8066927199,1005.67700050078,9.25312595572673,878.799898977829,108.274712928142,0.480768397490959,1.72956908677352,1.3050718817894,0.881018797018655,91.7408865222406,0.159119855667692,0.0584107780954637,0.0492500570635006,0.082713569481659,11,1.80140269175951,5.93807725710949,1.80250824721399,1.79549219616193,1.79058302306067,1.79167213309664,1.80186831631281,1.80349962047292,1.80724403355831,1.80461892550293,2.13772402483781,2.14290181943306,13.4537175910015,2.14935593227138,2.07524710569777,1.32663196889953,2.06059923765299,1.90120555923444,2.06749486788646,3.7457399392002,2.22464107229168,2.05530351144213,6.82445368590207,5.8102916209132,11,0.0086698766980669,1.61511859055829,0.00489639877953475,-0.00151062801203844,-0.0130391551668429,0.00497988462978007,0.00756880050748007,0.00510635284014541,-0.00649868823501743,-0.00718534114471162,1.06507167560259,1.06722179778053,2.95934840633124,1.07004834529819,0.997077216609797,0.571474261543009,0.985526475297058,0.882830148622699,1.01920101176626,1.30045815994043,-0.59232645462668,-0.0610098773004104,1.90596688459562,1.75236126653437,6678,6724,6539,12786,5222,1587,346,12309,5562,1624,366,66,12,2,0,0,0,0,0,0,0
"12",12,19620,0.4,0.8,0.5,-0.3,0.6,1.015,27,21.5656565656566,30.9090909090909,14.0909090909091,5.72727272727273,378.787878787879,47.2727272727273,240.909090909091,5.45454545454546,33990,2172,20,2389,445,2,1,2,2,7409,338,2,23,88,0,0,1,1,1758,33,97,13,27,1,1,0,0,12,0.505436749318189,0.497247706422018,5.0126648750502,0.995685705165828,5.01392106590883,0.99875719478166,0.00136945537934185,0.00137105911727838,0.001367428491554,0.00137046670748652,4334.70622483757,228.672027615606,10.9811648596052,225.268557130942,54.8118663701232,0.342405708460754,0.244903160040775,0.30249745158002,0.30249745158002,79.6273947425323,0.262929792109413,0.290348763993687,0.390939438415629,0.0557820054812708,12,0.290357277193989,0.752617512245334,2.92539974773844,0.582134069656583,2.92488893964324,0.581462487934916,0.00080078557483791,0.000798444954097865,0.000801888805708228,0.000798632360480951,9992.29779002247,613.758809168672,26.8969170198921,683.969258805148,128.927293789708,0.648063784333132,0.430040728402819,0.637035831278322,0.637035831278322,121.343707250856,0.120592779417839,0.0447316528552669,0.131409377002826,0.0539023463698502,12,1.7925115421073,5.94833734713777,1.79611170401808,1.80085265223255,1.78910149034961,1.80003018161553,1.79939372647112,1.80144505755872,1.79008305793357,1.79523083142575,7.56711022599764,8.16984650598364,7.56683897530252,8.39065536193374,7.7527061981219,4.38449157221706,2.40758006393807,5.10647234666278,5.10647234666278,3.94727487866699,2.46870176395063,2.85967958655682,2.05414298137495,3.54826441075878,12,-0.0260650112914116,1.64275547334518,0.0029501793869661,0.0154667801352257,-0.00583543349345133,-0.00984492366324142,0.00821468175100794,-0.00672339746140157,-0.00373297213240865,0.00685458410520277,2.48959293530771,2.64860562884181,2.45082756148198,2.71718719801454,2.5375414904456,1.67268993488495,1.18632409087827,1.89915348037273,1.89915348037273,1.36157334977001,0.472299679620719,-0.519196673494237,0.0743184916672028,1.19138034672458,6634,6461,6525,12766,1889,2098,2867,12357,5282,1555,351,66,7,2,0,0,0,0,0,0,0
"13",13,22441,0.3,0.6,0.7,-0.4,1.8,1.046,45,23.7878787878788,12.7272727272727,14.0909090909091,7,487.878787878788,48.1818181818182,144.949494949495,35.6464646464647,22677,2273,17,2318,727,2,2,4,1,3475,138,6,16,55,0,1,0,0,1733,19,75,11,11,0,1,3,1,13,0.514633953337427,0.714807718016131,4.95261424007915,0.999381093138056,5.04237599019471,0.997376285019438,0.00137085018170458,0.00137073672829228,0.00137169984910758,0.00137582610038542,3358.91466557199,238.960867081762,11.3154291455169,243.408691882958,87.805356267546,0.214518069604741,0.572790873846976,0.906243037297803,0.266476538478677,98.8944000857017,0.229824321692762,0.419962312260108,0.32921406225752,0.0209993037896098,13,0.289662553711739,0.928955132359397,2.91548672380311,0.581407095189738,2.91381231842559,0.580873072354136,0.000796530356633754,0.000797155678888582,0.000799100227698634,0.000802191612655805,6827.17672315821,661.659777563576,23.1170896397572,700.251474906467,220.098020802029,0.618898380646588,0.677738260081827,1.52525874241211,0.442126117256711,126.636102514231,0.0947417849798024,0.0663282530198329,0.119040881121397,0.0320126804167572,13,1.79062521454934,5.22433674735769,1.80159779935461,1.80254207969274,1.79084114403025,1.79987752303842,1.80418645294078,1.80171333985833,1.79872937825032,1.78884096286467,6.91158492054344,7.47189417458659,5.25753296441975,7.44534723082794,7.3296293169532,7.4433696824248,2.4396380528126,2.47147191633756,2.11595849640754,3.19956302732734,2.19073309176958,2.29859118341288,2.38629755090905,11.9026979941339,13,-0.066512215768493,1.43495674696554,0.0210698035668755,0.00656477532999992,-0.0195001710607439,0.00517177704646093,-0.0011568003478661,-0.00401711297174034,-0.00149233464907115,-0.016025517734932,2.36525926969425,2.53675214261055,1.97009936633855,2.53757073110938,2.50165453632915,2.5382096733987,0.769092787274013,1.1524425467378,1.0563187574739,1.04664188053666,0.39722460535395,-0.157165819542852,0.344406553370116,2.70946916294406,7510,7442,7489,12045,2395,4450,3551,11825,6711,2748,868,227,51,10,1,0,0,0,0,0,0
"14",14,19716,1,0.2,0.5,-0.3,0.5,1.004,49,18.3333333333333,7.27272727272727,15.1010101010101,4,382.828282828283,43.1818181818182,216.919191919192,47.5252525252525,33990,2106,21,2475,455,1,3,4,1,6833,393,1,40,67,0,0,1,1,248,11,74,23,43,1,0,3,0,14,0.503647798258124,0.85392574558734,4.9990624442846,1.00350430660838,5.02071332107851,1.00242022579211,0.00137527822434317,0.0013656212390569,0.00136980546480376,0.0013656451007938,9241.06740974361,528.645482518428,10.4384994190229,571.998373878776,122.088912558328,0.34327449786975,0.713024954351795,1.43634611483059,0.406015418949077,95.6864572894701,0.438798509194133,0.310285064204912,0.191315323719346,0.0596011028816089,14,0.288168038835527,1.022280477637,2.91416176729465,0.582703700938012,2.9238085433509,0.582183125460059,0.000796920850980048,0.000799355069353331,0.0007983083171411,0.000803528820925981,14047.5092887013,835.91580350107,20.6375570680771,1020.21768202745,185.337632986885,0.474814228708234,1.27700939295261,1.69142658251944,0.491099919756681,110.289032682329,0.0602724642122216,0.0499326150421063,0.0345718166667678,0.045142242382749,14,1.80649692268483,5.50342828563685,1.79613558858725,1.7964104539107,1.78247065219732,1.79745594970957,1.80692063712307,1.80237421427835,1.79942721269163,1.79058445491687,2.40362662142443,2.47160123765341,6.54190219705358,2.52387885456676,2.46180109153745,1.43582677682908,2.51920282354625,1.58676784006976,1.14650603427507,2.71947760692268,2.44613699501306,2.42671352557735,2.33286872875674,4.52243200886942,14,-0.0246665057735794,1.39807694651798,0.00169302501001502,0.00459054872381531,-0.00693581319794275,-0.00169628300512864,-0.0107300629581212,0.0051416017863646,0.00638843248201948,0.00684496715107191,1.13238702915403,1.17775477745254,2.19007473571561,1.2326490466566,1.17649450127992,0.66012155281669,1.2324656880958,0.609341364489302,0.382731946599297,0.837564968718831,-0.10732124026728,0.0583149105099335,-0.0541807386460937,1.30723854519745,6485,6616,6615,9800,4621,3256,2039,9167,6264,2852,1014,312,80,15,9,2,1,0,0,0,0
"15",15,21204,0.6,1,0.9,-0.4,1.3,1.024,19,16.3131313131313,37.2727272727273,9.04040404040404,5.45454545454546,257.575757575758,25,332.070707070707,13.3737373737374,32222,2202,3,2167,700,2,2,6,4,4051,127,11,34,57,0,0,0,1,471,9,31,34,6,0,1,1,1,15,0.502115489706275,0.328805885681947,5.008284124017,1.00333937374118,5.02898252473804,1.00142149661108,0.00137186377970619,0.00136750986228857,0.00136396773642783,0.00136131048946672,2456.96478890013,141.757024117805,1.91765704584041,136.862092439201,49.3626631338855,0.127711752499528,0.233305036785512,0.487973967176005,0.452367477834371,45.4822274813786,0.240043152239262,0.34191933025138,0.39174804835842,0.0262894691509378,15,0.287535560553509,0.605028737260219,2.91665675373483,0.580964366156621,2.9135432056867,0.584383138917136,0.000802031308294255,0.000801444630309414,0.000799724346548616,0.000797644054592986,7850.65191639733,522.355136495891,6.68874022696354,517.23358683185,169.25627364943,0.489003569109533,0.553629553363358,1.47016635553201,1.00700023899139,86.4557452097878,0.104309899900995,0.0405604479735682,0.129562467873375,0.0299759277939704,15,1.80151108871481,7.44745567826579,1.79882556790311,1.80795333550997,1.80237609319551,1.79424953761442,1.79715896310457,1.79724208063565,1.79794800587598,1.80710940241225,13.1494542249533,13.7178637222275,16.2722233745456,13.7281960180158,13.5144143026186,13.7284774657792,7.03239385120881,12.6025623234233,9.8846816190524,5.92798775844384,2.35754347770087,2.32855336455501,2.15453086179654,8.98911879490892,15,-0.0106097185372251,1.99993734067587,-0.00233475321610296,-0.01288971682248,-0.0155317151640952,0.00685029765176251,0.00999343173319223,0.00474501580708064,0.00791936875729228,0.0169622276099033,3.44598295817034,3.56095324854722,3.78816811201061,3.56648635081238,3.52136266173981,3.56744680280611,2.29205622423336,3.33202420397261,2.75674527058136,1.88706762799805,0.431350126229125,-0.020429845556363,0.16293467089567,2.21955244061592,6959,7077,7168,15689,1349,1933,2233,15538,4568,915,160,21,2,0,0,0,0,0,0,0,0
"16",16,17527,0.6,0.6,0.5,-0.1,0.7,1.001,28,12.2727272727273,23.6363636363636,5.2020202020202,2.45454545454545,362.626262626263,30,25,18.3232323232323,32929,2338,8,2020,282,2,8,2,2,500,175,10,25,27,1,1,0,0,2327,26,51,21,43,0,0,1,1,16,0.502118697830431,0.570320077594568,5.00773698069299,1.00151512269958,5.00868789452118,1.00287406500677,0.00136557699362952,0.00136510331301772,0.00136748118968896,0.00137041169374063,1426.27158617613,98.503353267945,1.69895797133773,82.037839454625,14.1067858939714,0.113425001426371,0.359901865692931,0.129400353739944,0.129286244080561,46.3289654691492,0.0811814152290634,0.0660632133688496,0.09517092872031,0.757584442681777,16,0.288339548038568,0.819951224475881,2.9201662032171,0.582944679355698,2.9248829696987,0.584234163304655,0.000798999886283611,0.000801218836377095,0.000801006231166403,0.000795708363277798,6534.89930737931,455.192063965161,7.93300617185402,394.355120808253,55.5867377899471,0.427468303870472,1.59090152110257,0.441390952229578,0.441295113120136,66.9792423568095,0.072988750644832,0.049816008135248,0.0586705737935836,0.178981548918988,16,1.79297622638644,6.23416388305245,1.79132546191047,1.80515170020139,1.78572435832103,1.80126220316173,1.80209205116709,1.79094265488778,1.79379710045582,1.80976850689337,22.1194967775023,22.3224552461131,31.9362338108506,22.4090208613299,21.1534791830228,16.1699190365478,21.8555430853929,13.9745050855302,13.9885084006604,4.52328497173107,2.68250011764157,2.55055151159506,2.11599133315126,2.30069486714592,16,-0.0183454999775812,1.62824487682534,-0.00464375347563347,-0.00579707451977196,-0.00245036741316105,-0.0128579649936896,0.00153235806196123,0.00617102384330905,0.00962568678463892,-0.00129601545631796,4.58068965541594,4.60923523885255,5.37448731430941,4.62579135091453,4.42870262140665,3.79291411768753,4.54109138779595,3.46630793313633,3.46846347130296,1.35140563813829,0.909101764736355,0.757280914253079,0.493110520016945,-0.685933600209248,5824,5834,5869,15813,588,451,675,10403,4939,1641,431,92,15,3,3,0,0,0,0,0,0
"17",17,20390,0.8,0.9,0.4,-0.5,1.6,1.017,66,18.3333333333333,15,9.64646464646465,3.09090909090909,253.535353535354,24.0909090909091,250.50505050505,4.46464646464647,28687,2470,16,2232,991,2,5,2,1,1268,51,3,29,56,1,1,1,1,1609,13,81,30,34,0,0,4,0,17,0.510941705491731,1.09058361942129,5.02763782999193,1.00270978544642,5.02026146704911,1.00076785510822,0.00137310137390757,0.00136263167120356,0.00137413558617883,0.00136832119592941,9363.64812965357,740.025437305869,13.3967631191761,684.284515087114,320.544424628829,0.752133398724865,1.68847474252084,1.41976459048553,0.440608141245709,97.7468738389288,0.508613671703695,0.209690794778946,0.267740644164235,0.0139548893531237,17,0.289490525199874,1.18381875745578,2.91041453875325,0.582493969893412,2.89112212533998,0.585180039269897,0.000799271164276792,0.000798456908964899,0.000803960530777164,0.000800876270609722,13031.7183586433,1094.88802252642,25.070371491534,1012.0381976754,450.117920348791,0.900168707986221,2.25346193973637,1.4247559835066,0.496472250606787,99.2594420239994,0.15059024675961,0.0454695767766377,0.0994351951750553,0.027104948980259,17,1.78387016056081,4.84457825135082,1.80167386040666,1.79287198418444,1.80535072063702,1.79349054557755,1.79637764935221,1.80300132091286,1.78481714911544,1.79425276164421,1.65447070988514,1.66694168495955,4.94644537643324,1.65937919081174,1.65484319357504,1.42562075552293,1.63274054489989,2.19120917477251,1.05724600275214,2.51745458097153,1.83102714471323,1.87955809823686,2.24554917816593,13.9204502852404,17,-0.0368417290564668,1.26608901039623,-0.00521900480224093,-0.00373082002373381,-0.0177937737117634,0.0037270973963894,0.00172410786118321,0.00895268835369071,-0.00358521470863773,-0.00387498908956864,0.803497080242457,0.813255504732667,1.86299054985797,0.810807137060261,0.804757051815529,0.507086405491318,0.751111637251225,0.619879619277587,0.239243767957791,0.658195238522581,-0.0799059958911935,-0.15921457983174,0.299567995345361,3.06930273730107,6743,6852,6795,8042,6349,2614,3385,7875,6538,3524,1548,627,202,49,21,6,0,0,0,0,0
"18",18,18547,0.4,0.4,0.1,-0.3,1.5,1.025,69,14.2929292929293,42.7272727272727,20.1515151515151,3.72727272727273,104.040404040404,9.54545454545454,274.494949494949,32.6767676767677,9242,2419,1,2500,855,2,10,8,3,692,138,8,4,20,1,0,1,1,916,10,15,27,21,0,1,1,1,18,0.511918122385675,1.22165309753599,5.00237725287599,1.00133921301765,5.00084687931779,1.00066715573266,0.00137508909802328,0.0013724212211432,0.00136366109521315,0.00137529799218615,3815.02361785755,952.089082990361,1.0296543915458,952.481131474338,344.215486944715,1.00927373699251,4.01628785836474,3.42772416024155,1.43101310184936,142.739878975227,0.603435336721256,0.320578566178965,0.0328083836466211,0.0431777134531584,18,0.28712238215958,1.28559078662627,2.91374752349411,0.580420298081589,2.91927604474981,0.581085668478099,0.000798358397497701,0.000797249714618138,0.00079549200962487,0.00079631141856942,4401.33220510957,1141.19251741577,2.63668396754172,1167.24450385386,413.978825724222,0.888123494077916,4.88205664389149,3.74707092362495,1.33397646917295,133.274201298431,0.174557163252028,0.174049653487711,0.0481323177276791,0.0481731415964133,18,1.8119527855757,5.62744822945813,1.80385318673933,1.8077716792471,1.79528572080242,1.8046003537598,1.79489939384788,1.80583910778047,1.80915331809701,1.81039005255027,1.17179697676959,1.17343263341825,11.7834645297563,1.17798442053036,1.16769431460869,1.26811528823569,1.16964673161022,1.18379509654285,1.25391415823112,2.31573958205212,1.83420212037016,2.3263350551944,8.01553322057885,5.18745746418402,18,-0.0579328498465977,1.3720347346323,-0.00183172706932826,-0.0133718593261202,0.011145383373755,-0.00796079492341331,-0.0095315132864559,-0.00160482193177256,0.00185203058195598,-0.00663826080968896,0.4000936534965,0.409065001991248,3.00568274073205,0.413733207528833,0.408011963230475,-0.0180869100062714,0.40814051585612,0.38077743530461,0.188008455457213,0.496887226374055,-0.201320099754066,0.566090815554213,2.21254542188358,1.59510956827371,6097,6239,6211,6973,7296,3885,393,6447,6007,3390,1597,698,257,92,31,20,7,0,1,0,0
"19",19,18318,0.6,0.1,0.8,-0.4,1.5,1.013,13,6.81818181818182,5.45454545454545,24.7979797979798,6.18181818181818,273.737373737374,5.45454545454545,303.282828282828,37.1313131313131,5707,2202,17,2419,900,1,10,7,4,1460,284,10,5,59,0,0,0,1,644,25,99,27,1,0,1,1,0,19,0.501937594851747,0.253193580085162,4.97078548339603,1.00076096702366,5.03738664072762,1.0050157652516,0.00136767695198881,0.00137859668525665,0.00136519780391292,0.00136586555738614,465.065649397127,143.513022461761,7.22079127336252,129.866915138943,54.9326147157788,0.0566109837318485,0.630641495200945,0.461349492302653,0.308439786002839,36.7645805141711,0.265672581203631,0.368165177352253,0.302880103854158,0.0632821375899577,19,0.287941447979339,0.524951385638396,2.92308839738813,0.582051719029313,2.92302597295941,0.584375295642444,0.000805946527639653,0.000796843702214662,0.000800069257023581,0.000800761400089362,1339.17644517357,500.917365883681,23.1089143348075,529.452512701571,206.014780838418,0.231104080264127,2.3065439332955,1.62058965448457,0.944820206110653,83.0509817255887,0.0226356843368378,0.0431299882697312,0.0324163404915713,0.042755028272376,19,1.79858526142553,8.39408357707335,1.79734459058493,1.80382722427141,1.78511218607894,1.80090698444893,1.78150114437256,1.79636388746317,1.79643445001864,1.80222870203618,13.31653044371,15.1558845895643,13.0513360018505,15.8405880383989,15.5744773791995,15.7244246876897,15.3910246120751,15.0106090898474,13.227770946011,8.49001248863745,2.14045877577758,2.26694669004749,2.56076338048433,3.76193499808947,19,-0.0138810797235711,2.21535389074258,0.0070826451322429,0.00353674189623755,-0.00505932209758535,-0.00468290030529734,0.0129138022847344,-0.0130647857889546,0.00952501885357333,9.03297863152472e-05,3.38413263025973,3.72534979045474,3.42118378541292,3.84795637967414,3.80631931127317,3.83692759263909,3.76994947746702,3.70043814094174,3.37881217588253,2.42335537532085,0.0103337653608625,-0.0199678168703215,-0.0552405460022458,1.10662193908251,6100,6062,6156,14617,1027,1492,1182,14380,3320,546,62,10,0,0,0,0,0,0,0,0,0
"20",20,17177,0.8,0.6,0.1,-0.2,1,1.005,62,5.80808080808081,36.3636363636364,9.64646464646465,2.54545454545455,188.888888888889,39.0909090909091,236.111111111111,15.3535353535354,18434,2232,6,2455,709,1,10,6,3,8753,84,8,40,68,0,0,0,1,2302,33,90,14,35,1,1,3,1,20,0.513784386042548,1.21383245036968,5.01081726033697,1.00557416747671,5.02133755321157,1.00418047859394,0.00136021167186607,0.00137323425696457,0.00137162153796376,0.0013843380125626,6898.6545092304,534.438401597626,4.85658941396265,569.395973474043,186.977385192673,0.295045700646213,2.41281946789311,1.59160505326891,1.04570064621296,76.6534283864435,0.341773787985279,0.410501087701154,0.0881900170738953,0.159535107239672,20,0.289574760665149,1.27399177489066,2.90334338488935,0.582668024708584,2.89936366148156,0.582058620853043,0.000798669345799326,0.000795033631117646,0.000795893476863475,0.000798825309828245,7333.32106939721,927.04436575276,15.4859358409364,1016.63061775265,290.024278026775,0.456076577706502,4.21612570374335,2.54656345153788,1.16932550434611,74.5932653347289,0.0817467142769313,0.133072169601482,0.0548497483433233,0.17707231654374,20,1.79093514847759,5.07622453431717,1.81362766806856,1.80351999231124,1.80775943155015,1.80630937828277,1.80328701420303,1.8006407705032,1.8039417988734,1.80352816182748,1.77589563982118,2.54363613957213,24.1173844940247,2.55075014475286,2.51591930457293,1.80783711659347,2.54516604311953,2.23031183174378,2.11277222516755,2.97816543037292,2.31942485815778,2.28089777504152,2.85857258667238,3.75215693946769,20,-0.0678623615064857,1.30947105885702,-0.00341819209557443,-0.0103897025704365,-0.00386398874812435,-0.00953446671442826,0.0112336988441386,-0.00288324254601319,-0.00534910880023011,-0.0311555585090232,0.541834698989792,1.24065667395194,4.60592009489342,1.24397760662562,1.21256165360884,0.898719107573134,1.2372327295861,1.06069507653351,0.796315845032212,0.716121462252251,0.148749179754786,-0.413417406201544,0.83951444766977,1.29444237317201,5820,5604,5753,7800,3816,4596,965,5988,5597,3104,1496,604,243,100,34,11,0,0,0,0,0
"21",21,20524,0.8,0.1,1,-0.5,0.6,1.007,16,6.81818181818182,10,7.42424242424242,9.45454545454546,176.767676767677,11.3636363636364,442.424242424242,34.1616161616162,27273,2091,17,2020,673,2,3,6,2,3571,156,8,33,32,0,0,1,1,421,30,73,40,28,1,1,3,0,21,0.499367450512715,0.284837263691288,5.00680651772057,1.00030218379468,5.04962901279409,1.00292537536739,0.00137150263484151,0.00137204198390167,0.00138153452736046,0.00136944097305906,2143.03997832545,153.685459152035,7.13871564997077,144.369808000095,50.5633094736096,0.244884038199181,0.316799844084974,0.773728318066654,0.183833560709413,21.9798339071872,0.29253756977949,0.162818021651468,0.418506787469325,0.126137621099716,21,0.28877719600124,0.555230161206592,2.9240613745778,0.584208977861514,2.92024298780865,0.582185142077722,0.000804077951739688,0.000795206580035043,0.000797262811450945,0.000798334227333645,7031.67046777352,529.123673833884,19.1739944679599,512.943160555001,170.882589526186,0.573294012401836,0.804780562832315,1.71264638588598,0.54184163608467,44.9318754588896,0.0792188261489066,0.0853265305536671,0.065859639136844,0.0432744750167334,21,1.8006308167454,7.74775895384858,1.79085842185708,1.79678686727423,1.79894389492594,1.80282689669724,1.78336032801369,1.81008658575369,1.80659282337905,1.81067028853024,11.7396268618578,11.9241574284536,8.60993810910049,11.9810028675567,11.9399517504278,6.64573938985185,8.95368603544792,6.54128128695444,9.27896379053306,12.2157592078809,2.45613590641705,2.21250331270382,2.34511982425158,2.5338590688804,21,0.00410819218517106,2.0772245162561,0.00200747516773857,-0.00350060246052301,-0.0192355666780045,-0.00826727776988424,-0.00525163489624197,-0.00854290119804317,-0.0155207947742142,-0.00473569761684022,3.25951917885626,3.29953282319349,2.67761383469525,3.31273861207267,3.30218071053472,2.22881227169776,2.67499652159362,2.18755751901486,2.8056869532321,2.39112516611567,0.220117108707314,0.539046608494361,0.102207200648753,0.480528856858942,6816,6807,6901,16238,1449,810,2027,15618,4084,718,91,12,1,0,0,0,0,0,0,0,0
